sessionDate,seasonName,metric,category,value,pid
29/12/2024,2024/2025,msk_load_tolerance_baseline_completeness,msk_load_tolerance,0.0,1
29/12/2024,2024/2025,msk_load_tolerance_baseline_composite,msk_load_tolerance,,1
29/12/2024,2024/2025,sleep_baseline_completeness,sleep,0.6129032258064516,1
29/12/2024,2024/2025,sleep_baseline_composite,sleep,0.141578947368421,1
29/12/2024,2024/2025,soreness_baseline_completeness,soreness,0.032258065,1
29/12/2024,2024/2025,soreness_baseline_composite,soreness,0.0,1
29/12/2024,2024/2025,subjective_baseline_completeness,subjective,0.6129032258064516,1
29/12/2024,2024/2025,subjective_baseline_composite,subjective,-0.025964912,1
30/12/2024,2024/2025,bio_baseline_completeness,bio,0.0,1
30/12/2024,2024/2025,bio_baseline_composite,bio,,1
30/12/2024,2024/2025,emboss_baseline_score,total,,1
30/12/2024,2024/2025,msk_joint_range_baseline_completeness,msk_joint_range,0.0,1
30/12/2024,2024/2025,msk_joint_range_baseline_composite,msk_joint_range,,1
30/12/2024,2024/2025,msk_load_tolerance_baseline_completeness,msk_load_tolerance,0.0,1
30/12/2024,2024/2025,msk_load_tolerance_baseline_composite,msk_load_tolerance,,1
30/12/2024,2024/2025,sleep_baseline_completeness,sleep,0.0,1
30/12/2024,2024/2025,sleep_baseline_composite,sleep,,1
30/12/2024,2024/2025,soreness_baseline_completeness,soreness,0.0,1
30/12/2024,2024/2025,soreness_baseline_composite,soreness,,1
30/12/2024,2024/2025,subjective_baseline_completeness,subjective,0.0,1
30/12/2024,2024/2025,subjective_baseline_composite,subjective,,1
31/12/2024,2024/2025,bio_baseline_completeness,bio,0.0,1
31/12/2024,2024/2025,bio_baseline_composite,bio,,1
31/12/2024,2024/2025,emboss_baseline_score,total,-0.144293981,1
31/12/2024,2024/2025,msk_joint_range_baseline_completeness,msk_joint_range,0.2903225806451613,1
31/12/2024,2024/2025,msk_joint_range_baseline_composite,msk_joint_range,-0.171666667,1
31/12/2024,2024/2025,msk_load_tolerance_baseline_completeness,msk_load_tolerance,0.0,1
31/12/2024,2024/2025,msk_load_tolerance_baseline_composite,msk_load_tolerance,,1
31/12/2024,2024/2025,sleep_baseline_completeness,sleep,0.7741935483870968,1
31/12/2024,2024/2025,sleep_baseline_composite,sleep,-0.339583333,1
31/12/2024,2024/2025,soreness_baseline_completeness,soreness,0.048387097,1
31/12/2024,2024/2025,soreness_baseline_composite,soreness,-0.05,1
31/12/2024,2024/2025,subjective_baseline_completeness,subjective,0.7741935483870968,1
31/12/2024,2024/2025,subjective_baseline_composite,subjective,-0.170555556,1
01/01/2025,2024/2025,bio_baseline_completeness,bio,0.0,1
01/01/2025,2024/2025,bio_baseline_composite,bio,,1
01/01/2025,2024/2025,emboss_baseline_score,total,,1
01/01/2025,2024/2025,msk_joint_range_baseline_completeness,msk_joint_range,0.0,1
01/01/2025,2024/2025,msk_joint_range_baseline_composite,msk_joint_range,,1
01/01/2025,2024/2025,msk_load_tolerance_baseline_completeness,msk_load_tolerance,0.0,1
01/01/2025,2024/2025,msk_load_tolerance_baseline_composite,msk_load_tolerance,,1
01/01/2025,2024/2025,sleep_baseline_completeness,sleep,0.0,1
01/01/2025,2024/2025,sleep_baseline_composite,sleep,,1
01/01/2025,2024/2025,soreness_baseline_completeness,soreness,0.0,1
01/01/2025,2024/2025,soreness_baseline_composite,soreness,,1
01/01/2025,2024/2025,subjective_baseline_completeness,subjective,0.0,1
01/01/2025,2024/2025,subjective_baseline_composite,subjective,,1
02/01/2025,2024/2025,bio_baseline_completeness,bio,0.6021505376344085,1
02/01/2025,2024/2025,bio_baseline_composite,bio,-0.016842105,1
02/01/2025,2024/2025,emboss_baseline_score,total,-0.052536232,1
02/01/2025,2024/2025,msk_joint_range_baseline_completeness,msk_joint_range,0.0,1
02/01/2025,2024/2025,msk_joint_range_baseline_composite,msk_joint_range,,1
02/01/2025,2024/2025,msk_load_tolerance_baseline_completeness,msk_load_tolerance,0.0,1
02/01/2025,2024/2025,msk_load_tolerance_baseline_composite,msk_load_tolerance,,1
02/01/2025,2024/2025,sleep_baseline_completeness,sleep,0.7419354838709677,1
02/01/2025,2024/2025,sleep_baseline_composite,sleep,-0.163043478,1
02/01/2025,2024/2025,soreness_baseline_completeness,soreness,0.0161290322580645,1
02/01/2025,2024/2025,soreness_baseline_composite,soreness,0.19,1
02/01/2025,2024/2025,subjective_baseline_completeness,subjective,0.7419354838709677,1
02/01/2025,2024/2025,subjective_baseline_composite,subjective,-0.070869565,1
03/01/2025,2024/2025,bio_baseline_completeness,bio,0.0,1
03/01/2025,2024/2025,bio_baseline_composite,bio,,1
03/01/2025,2024/2025,emboss_baseline_score,total,0.026780303,1
03/01/2025,2024/2025,msk_joint_range_baseline_completeness,msk_joint_range,0.0,1
03/01/2025,2024/2025,msk_joint_range_baseline_composite,msk_joint_range,,1
03/01/2025,2024/2025,msk_load_tolerance_baseline_completeness,msk_load_tolerance,0.0,1
03/01/2025,2024/2025,msk_load_tolerance_baseline_composite,msk_load_tolerance,,1
03/01/2025,2024/2025,sleep_baseline_completeness,sleep,0.7096774193548387,1
03/01/2025,2024/2025,sleep_baseline_composite,sleep,0.0122727272727272,1
03/01/2025,2024/2025,soreness_baseline_completeness,soreness,0.0,1
03/01/2025,2024/2025,soreness_baseline_composite,soreness,,1
03/01/2025,2024/2025,subjective_baseline_completeness,subjective,0.7096774193548387,1
03/01/2025,2024/2025,subjective_baseline_composite,subjective,0.047424242,1
04/01/2025,2024/2025,bio_baseline_completeness,bio,0.0,1
04/01/2025,2024/2025,bio_baseline_composite,bio,,1
04/01/2025,2024/2025,emboss_baseline_score,total,,1
04/01/2025,2024/2025,msk_joint_range_baseline_completeness,msk_joint_range,0.0,1
04/01/2025,2024/2025,msk_joint_range_baseline_composite,msk_joint_range,,1
04/01/2025,2024/2025,msk_load_tolerance_baseline_completeness,msk_load_tolerance,0.0,1
04/01/2025,2024/2025,msk_load_tolerance_baseline_composite,msk_load_tolerance,,1
04/01/2025,2024/2025,sleep_baseline_completeness,sleep,0.0,1
04/01/2025,2024/2025,sleep_baseline_composite,sleep,,1
04/01/2025,2024/2025,soreness_baseline_completeness,soreness,0.0,1
04/01/2025,2024/2025,soreness_baseline_composite,soreness,,1
04/01/2025,2024/2025,subjective_baseline_completeness,subjective,0.0,1
04/01/2025,2024/2025,subjective_baseline_composite,subjective,,1
05/01/2025,2024/2025,bio_baseline_completeness,bio,0.0,1
05/01/2025,2024/2025,bio_baseline_composite,bio,,1
05/01/2025,2024/2025,emboss_baseline_score,total,,1
05/01/2025,2024/2025,msk_joint_range_baseline_completeness,msk_joint_range,0.0,1
05/01/2025,2024/2025,msk_joint_range_baseline_composite,msk_joint_range,,1
05/01/2025,2024/2025,msk_load_tolerance_baseline_completeness,msk_load_tolerance,0.0,1
05/01/2025,2024/2025,msk_load_tolerance_baseline_composite,msk_load_tolerance,,1
05/01/2025,2024/2025,sleep_baseline_completeness,sleep,0.0,1
05/01/2025,2024/2025,sleep_baseline_composite,sleep,,1
05/01/2025,2024/2025,soreness_baseline_completeness,soreness,0.0,1
05/01/2025,2024/2025,soreness_baseline_composite,soreness,,1
05/01/2025,2024/2025,subjective_baseline_completeness,subjective,0.0,1
05/01/2025,2024/2025,subjective_baseline_composite,subjective,,1
06/01/2025,2024/2025,bio_baseline_completeness,bio,0.0,1
06/01/2025,2024/2025,bio_baseline_composite,bio,,1
06/01/2025,2024/2025,emboss_baseline_score,total,-0.110184211,1
06/01/2025,2024/2025,msk_joint_range_baseline_completeness,msk_joint_range,0.34375,1
06/01/2025,2024/2025,msk_joint_range_baseline_composite,msk_joint_range,0.005454545,1
06/01/2025,2024/2025,msk_load_tolerance_baseline_completeness,msk_load_tolerance,0.34375,1
06/01/2025,2024/2025,msk_load_tolerance_baseline_composite,msk_load_tolerance,0.1131818181818181,1
06/01/2025,2024/2025,sleep_baseline_completeness,sleep,0.53125,1
06/01/2025,2024/2025,sleep_baseline_composite,sleep,-0.314705882,1
06/01/2025,2024/2025,soreness_baseline_completeness,soreness,0.0625,1
06/01/2025,2024/2025,soreness_baseline_composite,soreness,0.0,1
06/01/2025,2024/2025,subjective_baseline_completeness,subjective,0.53125,1
06/01/2025,2024/2025,subjective_baseline_composite,subjective,-0.288627451,1
07/01/2025,2024/2025,bio_baseline_completeness,bio,0.0,1
07/01/2025,2024/2025,bio_baseline_composite,bio,,1
07/01/2025,2024/2025,emboss_baseline_score,total,-0.032482639,1
07/01/2025,2024/2025,msk_joint_range_baseline_completeness,msk_joint_range,0.0,1
07/01/2025,2024/2025,msk_joint_range_baseline_composite,msk_joint_range,,1
07/01/2025,2024/2025,msk_load_tolerance_baseline_completeness,msk_load_tolerance,0.064516129,1
07/01/2025,2024/2025,msk_load_tolerance_baseline_composite,msk_load_tolerance,-0.1725,1
07/01/2025,2024/2025,sleep_baseline_completeness,sleep,0.5161290322580645,1
07/01/2025,2024/2025,sleep_baseline_composite,sleep,-0.115625,1
07/01/2025,2024/2025,soreness_baseline_completeness,soreness,0.080645161,1
07/01/2025,2024/2025,soreness_baseline_composite,soreness,0.063333333,1
07/01/2025,2024/2025,subjective_baseline_completeness,subjective,0.5161290322580645,1
07/01/2025,2024/2025,subjective_baseline_composite,subjective,-0.055,1
08/01/2025,2024/2025,bio_baseline_completeness,bio,0.0,1
08/01/2025,2024/2025,bio_baseline_composite,bio,,1
08/01/2025,2024/2025,emboss_baseline_score,total,-0.130416667,1
08/01/2025,2024/2025,msk_joint_range_baseline_completeness,msk_joint_range,0.0,1
08/01/2025,2024/2025,msk_joint_range_baseline_composite,msk_joint_range,,1
08/01/2025,2024/2025,msk_load_tolerance_baseline_completeness,msk_load_tolerance,0.0,1
08/01/2025,2024/2025,msk_load_tolerance_baseline_composite,msk_load_tolerance,,1
08/01/2025,2024/2025,sleep_baseline_completeness,sleep,0.064516129,1
08/01/2025,2024/2025,sleep_baseline_composite,sleep,-0.495,1
08/01/2025,2024/2025,soreness_baseline_completeness,soreness,0.0,1
08/01/2025,2024/2025,soreness_baseline_composite,soreness,,1
08/01/2025,2024/2025,subjective_baseline_completeness,subjective,0.064516129,1
08/01/2025,2024/2025,subjective_baseline_composite,subjective,-0.013333333,1
09/01/2025,2024/2025,bio_baseline_completeness,bio,0.0,1
09/01/2025,2024/2025,bio_baseline_composite,bio,,1
09/01/2025,2024/2025,emboss_baseline_score,total,-0.036521739,1
09/01/2025,2024/2025,msk_joint_range_baseline_completeness,msk_joint_range,0.0,1
09/01/2025,2024/2025,msk_joint_range_baseline_composite,msk_joint_range,,1
09/01/2025,2024/2025,msk_load_tolerance_baseline_completeness,msk_load_tolerance,0.064516129,1
09/01/2025,2024/2025,msk_load_tolerance_baseline_composite,msk_load_tolerance,0.32,1
09/01/2025,2024/2025,sleep_baseline_completeness,sleep,0.7419354838709677,1
09/01/2025,2024/2025,sleep_baseline_composite,sleep,-0.117391304,1
09/01/2025,2024/2025,soreness_baseline_completeness,soreness,0.0161290322580645,1
09/01/2025,2024/2025,soreness_baseline_composite,soreness,0.19,1
09/01/2025,2024/2025,subjective_baseline_completeness,subjective,0.7419354838709677,1
09/01/2025,2024/2025,subjective_baseline_composite,subjective,-0.043623188,1
10/01/2025,2024/2025,bio_baseline_completeness,bio,0.0,1
10/01/2025,2024/2025,bio_baseline_composite,bio,,1
10/01/2025,2024/2025,emboss_baseline_score,total,0.0457163742690058,1
10/01/2025,2024/2025,msk_joint_range_baseline_completeness,msk_joint_range,0.0,1
10/01/2025,2024/2025,msk_joint_range_baseline_composite,msk_joint_range,,1
10/01/2025,2024/2025,msk_load_tolerance_baseline_completeness,msk_load_tolerance,0.0,1
10/01/2025,2024/2025,msk_load_tolerance_baseline_composite,msk_load_tolerance,,1
10/01/2025,2024/2025,sleep_baseline_completeness,sleep,0.6129032258064516,1
10/01/2025,2024/2025,sleep_baseline_composite,sleep,0.034210526,1
10/01/2025,2024/2025,soreness_baseline_completeness,soreness,0.0161290322580645,1
10/01/2025,2024/2025,soreness_baseline_composite,soreness,0.19,1
10/01/2025,2024/2025,subjective_baseline_completeness,subjective,0.6129032258064516,1
10/01/2025,2024/2025,subjective_baseline_composite,subjective,0.069649123,1
11/01/2025,2024/2025,bio_baseline_completeness,bio,0.0,1
11/01/2025,2024/2025,bio_baseline_composite,bio,,1
11/01/2025,2024/2025,emboss_baseline_score,total,,1
11/01/2025,2024/2025,msk_joint_range_baseline_completeness,msk_joint_range,0.0,1
11/01/2025,2024/2025,msk_joint_range_baseline_composite,msk_joint_range,,1
11/01/2025,2024/2025,msk_load_tolerance_baseline_completeness,msk_load_tolerance,0.0,1
11/01/2025,2024/2025,msk_load_tolerance_baseline_composite,msk_load_tolerance,,1
11/01/2025,2024/2025,sleep_baseline_completeness,sleep,0.0,1
11/01/2025,2024/2025,sleep_baseline_composite,sleep,,1
11/01/2025,2024/2025,soreness_baseline_completeness,soreness,0.0,1
11/01/2025,2024/2025,soreness_baseline_composite,soreness,,1
11/01/2025,2024/2025,subjective_baseline_completeness,subjective,0.0,1
11/01/2025,2024/2025,subjective_baseline_composite,subjective,,1
12/01/2025,2024/2025,bio_baseline_completeness,bio,0.1290322580645161,1
12/01/2025,2024/2025,bio_baseline_composite,bio,-0.307083333,1
12/01/2025,2024/2025,emboss_baseline_score,total,-4.31e-05,1
12/01/2025,2024/2025,msk_joint_range_baseline_completeness,msk_joint_range,0.1935483870967742,1
12/01/2025,2024/2025,msk_joint_range_baseline_composite,msk_joint_range,0.0116666666666666,1
12/01/2025,2024/2025,msk_load_tolerance_baseline_completeness,msk_load_tolerance,0.0161290322580645,1
12/01/2025,2024/2025,msk_load_tolerance_baseline_composite,msk_load_tolerance,0.09,1
12/01/2025,2024/2025,sleep_baseline_completeness,sleep,0.6129032258064516,1
12/01/2025,2024/2025,sleep_baseline_composite,sleep,0.0610526315789473,1
12/01/2025,2024/2025,soreness_baseline_completeness,soreness,0.048387097,1
12/01/2025,2024/2025,soreness_baseline_composite,soreness,0.19,1
12/01/2025,2024/2025,subjective_baseline_completeness,subjective,0.6129032258064516,1
12/01/2025,2024/2025,subjective_baseline_composite,subjective,0.023508772,1
13/01/2025,2024/2025,bio_baseline_completeness,bio,0.0,1
13/01/2025,2024/2025,bio_baseline_composite,bio,,1
13/01/2025,2024/2025,emboss_baseline_score,total,-0.006118056,1
13/01/2025,2024/2025,msk_joint_range_baseline_completeness,msk_joint_range,0.032258065,1
13/01/2025,2024/2025,msk_joint_range_baseline_composite,msk_joint_range,0.0,1
13/01/2025,2024/2025,msk_load_tolerance_baseline_completeness,msk_load_tolerance,0.096774194,1
13/01/2025,2024/2025,msk_load_tolerance_baseline_composite,msk_load_tolerance,0.0266666666666666,1
13/01/2025,2024/2025,sleep_baseline_completeness,sleep,0.6451612903225806,1
13/01/2025,2024/2025,sleep_baseline_composite,sleep,-0.02,1
13/01/2025,2024/2025,soreness_baseline_completeness,soreness,0.0161290322580645,1
13/01/2025,2024/2025,soreness_baseline_composite,soreness,0.19,1
13/01/2025,2024/2025,subjective_baseline_completeness,subjective,0.6451612903225806,1
13/01/2025,2024/2025,subjective_baseline_composite,subjective,-0.023333333,1
14/01/2025,2024/2025,bio_baseline_completeness,bio,0.0,1
14/01/2025,2024/2025,bio_baseline_composite,bio,,1
14/01/2025,2024/2025,emboss_baseline_score,total,,1
14/01/2025,2024/2025,msk_joint_range_baseline_completeness,msk_joint_range,0.0,1
14/01/2025,2024/2025,msk_joint_range_baseline_composite,msk_joint_range,,1
14/01/2025,2024/2025,msk_load_tolerance_baseline_completeness,msk_load_tolerance,0.0,1
14/01/2025,2024/2025,msk_load_tolerance_baseline_composite,msk_load_tolerance,,1
14/01/2025,2024/2025,sleep_baseline_completeness,sleep,0.0,1
14/01/2025,2024/2025,sleep_baseline_composite,sleep,,1
14/01/2025,2024/2025,soreness_baseline_completeness,soreness,0.0,1
14/01/2025,2024/2025,soreness_baseline_composite,soreness,,1
14/01/2025,2024/2025,subjective_baseline_completeness,subjective,0.0,1
14/01/2025,2024/2025,subjective_baseline_composite,subjective,,1
15/01/2025,2024/2025,bio_baseline_completeness,bio,0.0,1
15/01/2025,2024/2025,bio_baseline_composite,bio,,1
15/01/2025,2024/2025,emboss_baseline_score,total,-0.116799242,1
15/01/2025,2024/2025,msk_joint_range_baseline_completeness,msk_joint_range,0.3225806451612903,1
15/01/2025,2024/2025,msk_joint_range_baseline_composite,msk_joint_range,0.0145454545454545,1
15/01/2025,2024/2025,msk_load_tolerance_baseline_completeness,msk_load_tolerance,0.0,1
15/01/2025,2024/2025,msk_load_tolerance_baseline_composite,msk_load_tolerance,,1
15/01/2025,2024/2025,sleep_baseline_completeness,sleep,0.6451612903225806,1
15/01/2025,2024/2025,sleep_baseline_composite,sleep,-0.264,1
15/01/2025,2024/2025,soreness_baseline_completeness,soreness,0.064516129,1
15/01/2025,2024/2025,soreness_baseline_composite,soreness,0.063333333,1
15/01/2025,2024/2025,subjective_baseline_completeness,subjective,0.6451612903225806,1
15/01/2025,2024/2025,subjective_baseline_composite,subjective,-0.2795,1
16/01/2025,2024/2025,bio_baseline_completeness,bio,0.0,1
16/01/2025,2024/2025,bio_baseline_composite,bio,,1
16/01/2025,2024/2025,emboss_baseline_score,total,-0.252291667,1
16/01/2025,2024/2025,msk_joint_range_baseline_completeness,msk_joint_range,0.0,1
16/01/2025,2024/2025,msk_joint_range_baseline_composite,msk_joint_range,,1
16/01/2025,2024/2025,msk_load_tolerance_baseline_completeness,msk_load_tolerance,0.0,1
16/01/2025,2024/2025,msk_load_tolerance_baseline_composite,msk_load_tolerance,,1
16/01/2025,2024/2025,sleep_baseline_completeness,sleep,0.1290322580645161,1
16/01/2025,2024/2025,sleep_baseline_composite,sleep,-0.2625,1
16/01/2025,2024/2025,soreness_baseline_completeness,soreness,0.0,1
16/01/2025,2024/2025,soreness_baseline_composite,soreness,,1
16/01/2025,2024/2025,subjective_baseline_completeness,subjective,0.1290322580645161,1
16/01/2025,2024/2025,subjective_baseline_composite,subjective,-0.373333333,1
17/01/2025,2024/2025,bio_baseline_completeness,bio,0.5806451612903226,1
17/01/2025,2024/2025,bio_baseline_composite,bio,-0.048947368,1
17/01/2025,2024/2025,emboss_baseline_score,total,-0.075505556,1
17/01/2025,2024/2025,msk_joint_range_baseline_completeness,msk_joint_range,0.0,1
17/01/2025,2024/2025,msk_joint_range_baseline_composite,msk_joint_range,,1
17/01/2025,2024/2025,msk_load_tolerance_baseline_completeness,msk_load_tolerance,0.0,1
17/01/2025,2024/2025,msk_load_tolerance_baseline_composite,msk_load_tolerance,,1
17/01/2025,2024/2025,sleep_baseline_completeness,sleep,0.6451612903225806,1
17/01/2025,2024/2025,sleep_baseline_composite,sleep,-0.0515,1
17/01/2025,2024/2025,soreness_baseline_completeness,soreness,0.064516129,1
17/01/2025,2024/2025,soreness_baseline_composite,soreness,-0.0975,1
17/01/2025,2024/2025,subjective_baseline_completeness,subjective,0.6451612903225806,1
17/01/2025,2024/2025,subjective_baseline_composite,subjective,-0.0995,1
18/01/2025,2024/2025,bio_baseline_completeness,bio,0.0,1
18/01/2025,2024/2025,bio_baseline_composite,bio,,1
18/01/2025,2024/2025,emboss_baseline_score,total,-0.034703704,1
18/01/2025,2024/2025,msk_joint_range_baseline_completeness,msk_joint_range,0.0,1
18/01/2025,2024/2025,msk_joint_range_baseline_composite,msk_joint_range,,1
18/01/2025,2024/2025,msk_load_tolerance_baseline_completeness,msk_load_tolerance,0.0,1
18/01/2025,2024/2025,msk_load_tolerance_baseline_composite,msk_load_tolerance,,1
18/01/2025,2024/2025,sleep_baseline_completeness,sleep,0.7894736842105263,1
18/01/2025,2024/2025,sleep_baseline_composite,sleep,-0.016,1
18/01/2025,2024/2025,soreness_baseline_completeness,soreness,0.2631578947368421,1
18/01/2025,2024/2025,soreness_baseline_composite,soreness,-0.195,1
18/01/2025,2024/2025,subjective_baseline_completeness,subjective,0.7894736842105263,1
18/01/2025,2024/2025,subjective_baseline_composite,subjective,-0.012111111,1
19/01/2025,2024/2025,bio_baseline_completeness,bio,0.0,1
19/01/2025,2024/2025,bio_baseline_composite,bio,,1
19/01/2025,2024/2025,emboss_baseline_score,total,-0.038085317,1
19/01/2025,2024/2025,msk_joint_range_baseline_completeness,msk_joint_range,0.0,1
19/01/2025,2024/2025,msk_joint_range_baseline_composite,msk_joint_range,,1
19/01/2025,2024/2025,msk_load_tolerance_baseline_completeness,msk_load_tolerance,0.0,1
19/01/2025,2024/2025,msk_load_tolerance_baseline_composite,msk_load_tolerance,,1
19/01/2025,2024/2025,sleep_baseline_completeness,sleep,0.7368421052631579,1
19/01/2025,2024/2025,sleep_baseline_composite,sleep,-0.065714286,1
19/01/2025,2024/2025,soreness_baseline_completeness,soreness,0.2631578947368421,1
19/01/2025,2024/2025,soreness_baseline_composite,soreness,-0.058,1
19/01/2025,2024/2025,subjective_baseline_completeness,subjective,0.7368421052631579,1
19/01/2025,2024/2025,subjective_baseline_composite,subjective,-0.051309524,1
20/01/2025,2024/2025,bio_baseline_completeness,bio,0.0,1
20/01/2025,2024/2025,bio_baseline_composite,bio,,1
20/01/2025,2024/2025,emboss_baseline_score,total,,1
20/01/2025,2024/2025,msk_joint_range_baseline_completeness,msk_joint_range,0.0,1
20/01/2025,2024/2025,msk_joint_range_baseline_composite,msk_joint_range,,1
20/01/2025,2024/2025,msk_load_tolerance_baseline_completeness,msk_load_tolerance,0.0,1
20/01/2025,2024/2025,msk_load_tolerance_baseline_composite,msk_load_tolerance,,1
20/01/2025,2024/2025,sleep_baseline_completeness,sleep,0.0,1
20/01/2025,2024/2025,sleep_baseline_composite,sleep,,1
20/01/2025,2024/2025,soreness_baseline_completeness,soreness,0.0,1
20/01/2025,2024/2025,soreness_baseline_composite,soreness,,1
20/01/2025,2024/2025,subjective_baseline_completeness,subjective,0.0,1
20/01/2025,2024/2025,subjective_baseline_composite,subjective,,1
21/01/2025,2024/2025,bio_baseline_completeness,bio,0.0,1
21/01/2025,2024/2025,bio_baseline_composite,bio,,1
21/01/2025,2024/2025,emboss_baseline_score,total,-0.167880824,1
21/01/2025,2024/2025,msk_joint_range_baseline_completeness,msk_joint_range,0.3076923076923077,1
21/01/2025,2024/2025,msk_joint_range_baseline_composite,msk_joint_range,-0.127916667,1
21/01/2025,2024/2025,msk_load_tolerance_baseline_completeness,msk_load_tolerance,0.0,1
21/01/2025,2024/2025,msk_load_tolerance_baseline_composite,msk_load_tolerance,,1
21/01/2025,2024/2025,sleep_baseline_completeness,sleep,0.7692307692307693,1
21/01/2025,2024/2025,sleep_baseline_composite,sleep,-0.381,1
21/01/2025,2024/2025,soreness_baseline_completeness,soreness,0.3974358974358974,1
21/01/2025,2024/2025,soreness_baseline_composite,soreness,-0.17,1
21/01/2025,2024/2025,subjective_baseline_completeness,subjective,0.7692307692307693,1
21/01/2025,2024/2025,subjective_baseline_composite,subjective,-0.167777778,1
22/01/2025,2024/2025,bio_baseline_completeness,bio,0.0,1
22/01/2025,2024/2025,bio_baseline_composite,bio,,1
22/01/2025,2024/2025,emboss_baseline_score,total,,1
22/01/2025,2024/2025,msk_joint_range_baseline_completeness,msk_joint_range,0.0,1
22/01/2025,2024/2025,msk_joint_range_baseline_composite,msk_joint_range,,1
22/01/2025,2024/2025,msk_load_tolerance_baseline_completeness,msk_load_tolerance,0.0,1
22/01/2025,2024/2025,msk_load_tolerance_baseline_composite,msk_load_tolerance,,1
22/01/2025,2024/2025,sleep_baseline_completeness,sleep,0.0,1
22/01/2025,2024/2025,sleep_baseline_composite,sleep,,1
22/01/2025,2024/2025,soreness_baseline_completeness,soreness,0.0,1
22/01/2025,2024/2025,soreness_baseline_composite,soreness,,1
22/01/2025,2024/2025,subjective_baseline_completeness,subjective,0.0,1
22/01/2025,2024/2025,subjective_baseline_composite,subjective,,1
23/01/2025,2024/2025,bio_baseline_completeness,bio,0.1075268817204301,1
23/01/2025,2024/2025,bio_baseline_composite,bio,-0.099,1
23/01/2025,2024/2025,emboss_baseline_score,total,-0.081997354,1
23/01/2025,2024/2025,msk_joint_range_baseline_completeness,msk_joint_range,0.0,1
23/01/2025,2024/2025,msk_joint_range_baseline_composite,msk_joint_range,,1
23/01/2025,2024/2025,msk_load_tolerance_baseline_completeness,msk_load_tolerance,0.0,1
23/01/2025,2024/2025,msk_load_tolerance_baseline_composite,msk_load_tolerance,,1
23/01/2025,2024/2025,sleep_baseline_completeness,sleep,0.6774193548387096,1
23/01/2025,2024/2025,sleep_baseline_composite,sleep,-0.14952381,1
23/01/2025,2024/2025,soreness_baseline_completeness,soreness,0.080645161,1
23/01/2025,2024/2025,soreness_baseline_composite,soreness,0.0,1
23/01/2025,2024/2025,subjective_baseline_completeness,subjective,0.6774193548387096,1
23/01/2025,2024/2025,subjective_baseline_composite,subjective,-0.122380952,1
24/01/2025,2024/2025,bio_baseline_completeness,bio,0.0,1
24/01/2025,2024/2025,bio_baseline_composite,bio,,1
24/01/2025,2024/2025,emboss_baseline_score,total,0.055654762,1
24/01/2025,2024/2025,msk_joint_range_baseline_completeness,msk_joint_range,0.0,1
24/01/2025,2024/2025,msk_joint_range_baseline_composite,msk_joint_range,,1
24/01/2025,2024/2025,msk_load_tolerance_baseline_completeness,msk_load_tolerance,0.0,1
24/01/2025,2024/2025,msk_load_tolerance_baseline_composite,msk_load_tolerance,,1
24/01/2025,2024/2025,sleep_baseline_completeness,sleep,0.4516129032258064,1
24/01/2025,2024/2025,sleep_baseline_composite,sleep,0.029285714,1
24/01/2025,2024/2025,soreness_baseline_completeness,soreness,0.0,1
24/01/2025,2024/2025,soreness_baseline_composite,soreness,,1
24/01/2025,2024/2025,subjective_baseline_completeness,subjective,0.4516129032258064,1
24/01/2025,2024/2025,subjective_baseline_composite,subjective,0.096666667,1
25/01/2025,2024/2025,bio_baseline_completeness,bio,0.0,1
25/01/2025,2024/2025,bio_baseline_composite,bio,,1
25/01/2025,2024/2025,emboss_baseline_score,total,,1
25/01/2025,2024/2025,msk_joint_range_baseline_completeness,msk_joint_range,0.0,1
25/01/2025,2024/2025,msk_joint_range_baseline_composite,msk_joint_range,,1
25/01/2025,2024/2025,msk_load_tolerance_baseline_completeness,msk_load_tolerance,0.0,1
25/01/2025,2024/2025,msk_load_tolerance_baseline_composite,msk_load_tolerance,,1
25/01/2025,2024/2025,sleep_baseline_completeness,sleep,0.0,1
25/01/2025,2024/2025,sleep_baseline_composite,sleep,,1
25/01/2025,2024/2025,soreness_baseline_completeness,soreness,0.0,1
25/01/2025,2024/2025,soreness_baseline_composite,soreness,,1
25/01/2025,2024/2025,subjective_baseline_completeness,subjective,0.0,1
25/01/2025,2024/2025,subjective_baseline_composite,subjective,,1
26/01/2025,2024/2025,bio_baseline_completeness,bio,0.0,1
26/01/2025,2024/2025,bio_baseline_composite,bio,,1
26/01/2025,2024/2025,emboss_baseline_score,total,,1
26/01/2025,2024/2025,msk_joint_range_baseline_completeness,msk_joint_range,0.0,1
26/01/2025,2024/2025,msk_joint_range_baseline_composite,msk_joint_range,,1
26/01/2025,2024/2025,msk_load_tolerance_baseline_completeness,msk_load_tolerance,0.0,1
26/01/2025,2024/2025,msk_load_tolerance_baseline_composite,msk_load_tolerance,,1
26/01/2025,2024/2025,sleep_baseline_completeness,sleep,0.0,1
26/01/2025,2024/2025,sleep_baseline_composite,sleep,,1
26/01/2025,2024/2025,soreness_baseline_completeness,soreness,0.0,1
26/01/2025,2024/2025,soreness_baseline_composite,soreness,,1
26/01/2025,2024/2025,subjective_baseline_completeness,subjective,0.0,1
26/01/2025,2024/2025,subjective_baseline_composite,subjective,,1
27/01/2025,2024/2025,bio_baseline_completeness,bio,0.0,1
27/01/2025,2024/2025,bio_baseline_composite,bio,,1
